Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,has_name,has_description,desc_len,rescuer_listings,health_score,age_x_MaturitySize,Age_level,Has_photo,Has_video,photo_video_score,Is_free,Is_mixed_breed,Is_group,health_complete,health_unknown,Is_baby,Is_senior,AdoptionSpeed
1,18.0,117,0,2,1,5,5,0,1,0,0,1,0,2,0,9,0,2.0,1,1,112,3,3,0.037500000000000006,2,1,0,2.0,1,0,1,0,0,0,0,1
0,2.0,136,0,1,1,0,0,1,0,0,0,1,0,2,0,2,0,5.0,1,1,36,4,3,0.008333333333333333,1,1,0,5.0,1,0,1,0,0,1,0,3
1,1.0,100,0,1,2,5,0,1,0,0,0,0,0,1,0,12,1,3.0,1,1,41,1,4,0.004166666666666667,1,1,1,5.0,1,0,0,1,0,1,0,2
0,27.0,157,0,1,0,6,0,2,0,0,0,1,0,1,100,2,0,1.0,1,1,88,3,3,0.16875,2,1,0,1.0,0,0,0,0,0,0,0,4
0,12.0,136,0,0,0,2,5,1,0,2,2,2,0,1,0,3,0,3.0,1,1,48,51,1,0.05,1,1,0,3.0,1,0,0,0,3,0,0,2
1,12.0,100,0,1,0,1,5,1,0,0,0,0,0,1,0,2,0,6.0,1,1,18,2,4,0.05,1,1,0,6.0,1,0,0,1,0,0,0,3
0,6.0,136,0,1,1,0,0,1,1,0,0,0,0,1,0,12,0,0.0,1,1,33,1,4,0.025,1,0,0,0.0,1,0,0,1,0,0,0,4
0,36.0,136,0,2,0,2,0,2,2,2,2,2,0,4,0,2,0,3.0,0,1,4,1,1,0.225,2,1,0,3.0,1,0,1,0,3,0,0,4
0,5.0,5,107,1,0,1,0,1,1,2,2,1,0,1,0,2,0,3.0,1,1,21,377,1,0.020833333333333336,1,1,0,3.0,1,1,0,0,2,0,0,3
0,3.0,136,0,1,0,1,0,1,1,1,1,1,0,1,0,7,0,2.0,0,1,6,1,1,0.0125,1,1,0,2.0,1,0,0,0,0,1,0,1
0,3.0,136,107,1,0,0,0,0,1,0,0,1,0,1,0,12,0,1.0,1,1,30,83,3,0.00625,1,1,0,1.0,1,1,0,0,0,1,0,3
1,2.0,100,101,2,0,0,0,1,0,1,1,1,0,2,0,2,0,1.0,1,1,21,4,1,0.008333333333333333,1,1,0,1.0,1,1,1,0,0,1,0,1
1,1.0,100,0,1,0,1,2,0,0,1,1,1,0,1,0,1,0,1.0,1,1,50,15,1,0.0020833333333333333,1,1,0,1.0,1,0,0,0,0,1,0,3
0,2.0,136,51,1,1,6,0,1,1,0,0,1,0,1,0,2,0,3.0,1,1,76,377,3,0.008333333333333333,1,1,0,3.0,1,1,0,0,0,1,0,1
1,7.0,100,0,0,3,6,0,1,1,1,1,1,0,1,0,12,0,1.0,1,1,4,83,1,0.02916666666666667,1,1,0,1.0,1,0,0,0,0,0,0,3
1,4.0,100,0,1,3,4,5,0,0,2,0,1,0,1,0,12,0,8.0,1,1,22,179,2,0.008333333333333333,1,1,0,8.0,1,0,0,0,1,0,0,3
1,8.0,117,68,1,1,6,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1,8,1,3,0.03333333333333333,1,1,0,4.0,1,1,0,0,0,0,0,4
0,2.0,38,37,1,1,0,0,0,0,1,1,1,0,1,350,2,0,2.0,1,1,49,25,1,0.004166666666666667,1,1,0,2.0,0,1,0,0,0,1,0,1
0,3.0,136,0,2,1,4,5,1,1,1,0,1,0,2,0,2,0,11.0,1,1,20,20,2,0.0125,1,1,0,11.0,1,0,1,0,0,1,0,2
0,3.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1,27,377,3,0.0125,1,1,0,1.0,1,0,0,0,0,1,0,2
0,4.0,48,28,1,6,0,0,0,0,0,0,1,0,1,350,2,0,5.0,1,1,31,1,3,0.008333333333333333,1,1,0,5.0,0,1,0,0,0,1,0,0
1,1.0,100,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,3.0,1,1,48,7,1,0.0020833333333333333,1,1,0,3.0,1,0,0,0,0,1,0,2
0,2.0,136,0,0,1,0,0,1,1,1,1,1,1,1,0,2,0,2.0,1,1,108,32,0,0.008333333333333333,1,1,0,2.0,1,0,0,0,0,1,0,3
0,36.0,151,0,0,4,0,0,1,2,0,0,0,0,1,200,12,0,1.0,1,1,59,2,4,0.15000000000000002,2,1,0,1.0,0,0,0,1,0,0,0,4
0,2.0,136,0,1,4,6,0,1,0,1,1,1,0,3,0,12,0,2.0,1,1,67,3,1,0.008333333333333333,1,1,0,2.0,1,0,1,0,0,1,0,2
1,24.0,100,0,0,1,6,0,1,0,0,0,1,0,1,0,12,0,4.0,1,1,13,1,3,0.1,2,1,0,4.0,1,0,0,0,0,0,0,3
1,180.0,99,0,0,0,6,0,1,1,0,0,0,0,1,0,2,0,1.0,1,1,138,8,4,0.75,3,1,0,1.0,1,0,0,1,0,0,1,3
1,3.0,100,78,2,0,5,5,1,1,2,2,2,0,6,0,12,0,4.0,1,1,35,1,1,0.0125,1,1,0,4.0,1,1,1,0,3,1,0,4
0,36.0,48,107,0,0,6,0,1,1,2,2,2,0,1,0,2,0,2.0,1,1,40,1,1,0.15000000000000002,2,1,0,2.0,1,1,0,0,3,0,0,3
1,3.0,117,0,0,4,6,0,1,2,0,0,1,0,1,0,0,0,4.0,1,1,102,1,3,0.0125,1,1,0,4.0,1,0,0,0,0,1,0,1
1,6.0,100,0,0,1,2,0,1,0,2,1,1,1,1,0,2,0,4.0,1,1,87,1,0,0.025,1,1,0,4.0,1,0,0,0,1,0,0,4
0,8.0,136,0,1,6,0,0,1,1,0,0,1,0,1,0,2,0,5.0,1,1,51,48,3,0.03333333333333333,1,1,0,5.0,1,0,0,0,0,0,0,3
1,12.0,100,0,0,2,0,0,1,0,0,0,1,0,1,0,2,0,5.0,1,1,4,1,3,0.05,1,1,0,5.0,1,0,0,0,0,0,0,4
0,2.0,136,107,0,0,1,5,1,1,0,0,1,0,1,0,2,0,5.0,1,1,2,180,3,0.008333333333333333,1,1,0,5.0,1,1,0,0,0,1,0,2
0,12.0,136,0,1,1,6,0,1,1,0,0,0,0,1,100,3,0,3.0,1,1,103,76,4,0.05,1,1,0,3.0,0,0,0,1,0,0,0,4
1,2.0,100,78,0,3,0,0,0,0,1,0,1,0,1,0,2,0,1.0,1,1,68,5,2,0.004166666666666667,1,1,0,1.0,1,1,0,0,0,1,0,1
1,2.0,122,0,1,6,0,0,0,2,0,0,1,0,1,0,2,0,0.0,1,1,9,1,3,0.004166666666666667,1,0,0,0.0,1,0,0,0,0,1,0,4
0,132.0,48,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0.0,0,1,31,2,4,0.275,3,0,0,0.0,1,0,0,1,0,0,1,4
1,3.0,99,0,0,0,6,0,2,1,1,1,1,0,1,0,12,0,6.0,1,1,15,3,1,0.018750000000000003,1,1,0,6.0,1,0,0,0,0,1,0,2
0,3.0,162,107,0,6,0,0,1,0,1,0,2,0,1,0,6,0,9.0,1,1,56,1,2,0.0125,1,1,0,9.0,1,1,0,0,1,1,0,4
1,1.0,122,78,2,0,5,5,1,0,1,1,1,0,6,0,12,0,11.0,1,1,60,3,1,0.004166666666666667,1,1,0,11.0,1,1,1,0,0,1,0,3
0,36.0,136,107,2,0,1,5,1,1,1,1,0,0,3,0,12,0,6.0,1,1,114,1,2,0.15000000000000002,2,1,0,6.0,1,1,1,0,0,0,0,4
1,4.0,99,78,0,0,3,0,1,1,1,0,1,0,4,0,2,0,17.0,1,1,358,2,2,0.016666666666666666,1,1,0,17.0,1,1,1,0,0,0,0,2
1,1.0,100,0,0,1,6,0,1,0,1,1,1,0,1,0,12,0,2.0,1,1,22,3,1,0.004166666666666667,1,1,0,2.0,1,0,0,0,0,1,0,2
0,1.0,136,107,2,1,6,0,1,0,1,1,1,0,3,0,2,0,4.0,1,1,12,2,1,0.004166666666666667,1,1,0,4.0,1,1,1,0,0,1,0,1
1,6.0,124,0,0,0,5,5,0,0,0,0,0,0,1,0,2,0,3.0,1,1,43,3,4,0.0125,1,1,0,3.0,1,0,0,1,0,0,0,4
1,2.0,100,0,0,0,6,0,1,1,1,0,1,0,1,0,2,0,4.0,1,1,114,4,2,0.008333333333333333,1,1,0,4.0,1,0,0,0,0,1,0,3
1,3.0,88,101,2,3,4,0,1,0,2,0,1,0,2,50,12,0,4.0,1,1,24,7,2,0.0125,1,1,0,4.0,0,1,1,0,1,1,0,2
1,8.0,98,77,2,1,3,3,2,2,2,2,2,0,6,100,2,0,0.0,1,1,122,8,1,0.05,1,0,0,0.0,0,1,1,0,3,0,0,1
0,1.0,136,107,2,1,4,5,2,0,1,1,1,1,6,0,2,0,3.0,1,1,110,1,0,0.00625,1,1,0,3.0,1,1,1,0,0,1,0,4
1,18.0,117,93,0,4,6,0,2,1,1,1,1,0,1,180,2,0,2.0,1,1,93,2,1,0.1125,2,1,0,2.0,0,1,0,0,0,0,0,2
0,24.0,136,14,0,2,4,0,1,0,0,0,1,0,1,0,4,0,3.0,1,1,177,1,3,0.1,2,1,0,3.0,1,1,0,0,0,0,0,2
0,12.0,51,0,0,0,1,5,1,0,0,0,1,0,1,0,7,0,1.0,1,1,48,1,3,0.05,1,1,0,1.0,1,0,0,0,0,0,0,2
1,1.0,100,92,2,0,5,5,0,1,1,1,2,0,4,0,2,0,0.0,0,1,29,1,1,0.0020833333333333333,1,0,0,0.0,1,1,1,0,1,1,0,1
1,12.0,132,104,1,1,3,3,0,1,0,0,1,0,1,0,2,0,1.0,1,1,34,8,3,0.025,1,1,0,1.0,1,1,0,0,0,0,0,1
1,4.0,122,62,1,4,0,0,1,1,1,1,1,0,1,150,12,0,4.0,0,1,39,1,1,0.016666666666666666,1,1,0,4.0,0,1,0,0,0,0,0,1
1,1.0,100,0,2,0,2,0,0,0,1,1,1,1,2,0,7,0,2.0,0,1,10,1,0,0.0020833333333333333,1,1,0,2.0,1,0,1,0,0,1,0,2
0,2.0,136,0,1,0,0,0,1,0,0,0,1,0,1,0,2,0,4.0,1,1,24,1,3,0.008333333333333333,1,1,0,4.0,1,0,0,0,0,1,0,4
0,48.0,44,0,0,0,1,0,2,0,0,0,1,0,1,0,2,0,2.0,1,1,91,262,3,0.30000000000000004,2,1,0,2.0,1,0,0,0,0,0,0,3
1,6.0,100,0,0,0,2,0,2,0,0,0,0,0,2,60,2,0,3.0,1,1,106,2,4,0.037500000000000006,1,1,0,3.0,0,0,1,1,0,0,0,4
1,18.0,85,78,2,0,5,0,0,0,1,1,1,0,2,0,2,0,3.0,1,1,10,1,1,0.037500000000000006,2,1,0,3.0,1,1,1,0,0,0,0,4
1,15.0,117,77,0,1,4,5,2,1,0,0,0,0,1,0,2,0,1.0,1,1,107,1,4,0.09375,2,1,0,1.0,1,1,0,1,0,0,0,1
1,5.0,122,0,1,5,6,0,2,1,0,0,1,0,1,0,2,0,3.0,1,1,163,2,3,0.03125,1,1,0,3.0,1,0,0,0,0,0,0,3
1,12.0,100,0,0,0,0,0,0,0,1,1,1,0,1,0,2,0,1.0,0,1,17,1,1,0.025,1,1,0,1.0,1,0,0,0,0,0,0,3
0,10.0,136,0,0,0,0,0,1,0,0,1,2,0,1,0,2,0,3.0,1,1,53,1,2,0.04166666666666667,1,1,0,3.0,1,0,0,0,1,0,0,3
0,3.0,136,107,0,4,0,0,1,0,2,2,2,0,1,0,2,0,2.0,1,1,74,31,1,0.0125,1,1,0,2.0,1,1,0,0,3,1,0,1
0,1.0,35,0,2,0,1,5,1,0,1,1,1,0,3,200,7,0,3.0,0,1,29,1,1,0.004166666666666667,1,1,0,3.0,0,0,1,0,0,1,0,0
0,36.0,48,107,0,1,5,0,0,1,2,2,0,0,1,0,2,0,4.0,1,1,53,262,2,0.07500000000000001,2,1,0,4.0,1,1,0,0,2,0,0,2
1,4.0,100,0,1,2,5,5,0,0,0,0,1,0,1,0,12,0,4.0,1,1,99,15,3,0.008333333333333333,1,1,0,4.0,1,0,0,0,0,0,0,2
0,1.0,136,107,1,0,1,0,0,0,1,1,0,0,1,0,12,0,2.0,1,1,32,1,2,0.0020833333333333333,1,1,0,2.0,1,1,0,0,0,1,0,3
0,2.0,136,0,0,6,0,0,1,0,1,1,1,0,1,50,7,0,1.0,0,1,8,8,1,0.008333333333333333,1,1,0,1.0,0,0,0,0,0,1,0,1
0,16.0,156,9,1,0,0,0,1,1,0,0,2,0,2,0,2,0,2.0,1,1,48,1,3,0.06666666666666667,1,1,0,2.0,1,1,1,0,1,0,0,3
0,1.0,136,0,1,0,1,3,1,1,1,1,1,0,1,0,12,0,6.0,0,1,26,18,1,0.004166666666666667,1,1,0,6.0,1,0,0,0,0,1,0,2
1,42.0,100,0,1,0,3,5,0,0,0,0,0,0,1,0,2,1,4.0,1,1,163,5,4,0.08750000000000001,2,1,1,6.0,1,0,0,1,0,0,0,2
0,18.0,136,51,0,1,6,0,1,1,0,0,0,0,1,50,2,0,5.0,1,1,102,78,4,0.07500000000000001,1,1,0,5.0,0,1,0,1,0,0,0,3
0,2.0,75,107,1,1,0,0,1,0,2,2,1,0,1,0,2,0,2.0,1,1,21,377,1,0.008333333333333333,1,1,0,2.0,1,1,0,0,2,1,0,3
0,10.0,136,0,0,0,1,0,1,1,0,0,1,0,1,0,12,0,1.0,1,1,51,2,3,0.04166666666666667,1,1,0,1.0,1,0,0,0,0,0,0,4
0,2.0,136,0,0,1,4,5,1,0,0,0,1,0,1,0,2,0,10.0,1,1,16,78,3,0.008333333333333333,1,1,0,10.0,1,0,0,0,0,1,0,2
1,2.0,100,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,2.0,1,1,22,3,1,0.008333333333333333,1,1,0,2.0,1,0,0,0,0,1,0,1
0,12.0,136,0,1,0,0,0,1,1,1,1,0,0,1,0,12,0,4.0,1,1,10,1,2,0.05,1,1,0,4.0,1,0,0,0,0,0,0,4
0,3.0,136,0,0,1,0,0,1,0,0,0,1,0,1,0,7,1,7.0,1,1,77,17,3,0.0125,1,1,1,9.0,1,0,0,0,0,1,0,3
0,24.0,21,107,0,3,0,0,2,0,2,2,0,1,1,0,12,0,2.0,1,1,6,2,1,0.15000000000000002,2,1,0,2.0,1,1,0,0,2,0,0,3
0,1.0,136,0,1,0,1,4,1,1,1,1,1,0,2,0,3,0,5.0,0,1,67,1,1,0.004166666666666667,1,1,0,5.0,1,0,1,0,0,1,0,2
0,1.0,136,0,0,1,6,0,1,1,1,1,1,0,1,0,12,0,12.0,1,1,16,18,1,0.004166666666666667,1,1,0,12.0,1,0,0,0,0,1,0,1
1,2.0,100,0,1,0,1,5,0,0,0,0,1,0,5,0,2,0,6.0,0,1,26,1,3,0.004166666666666667,1,1,0,6.0,1,0,1,0,0,1,0,2
0,2.0,136,0,1,0,1,0,1,0,2,2,1,0,1,0,2,0,1.0,1,1,17,377,1,0.008333333333333333,1,1,0,1.0,1,0,0,0,2,1,0,1
1,2.0,122,77,0,4,5,5,1,1,1,0,1,0,1,0,2,0,1.0,1,1,53,3,2,0.008333333333333333,1,1,0,1.0,1,1,0,0,0,1,0,1
0,12.0,136,0,1,0,6,0,0,0,1,1,1,0,1,0,12,0,5.0,1,1,91,6,1,0.025,1,1,0,5.0,1,0,0,0,0,0,0,4
0,3.0,136,0,1,4,0,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1,28,2,4,0.0125,1,1,0,4.0,1,0,0,1,0,1,0,3
0,10.0,49,107,1,6,0,0,1,0,2,2,2,0,2,0,12,0,5.0,0,1,82,1,1,0.04166666666666667,1,1,0,5.0,1,1,1,0,3,0,0,2
0,9.0,136,0,0,1,0,0,1,1,0,0,1,0,1,0,2,0,4.0,1,1,72,40,3,0.037500000000000006,1,1,0,4.0,1,0,0,0,0,0,0,4
0,4.0,136,0,0,0,2,0,2,0,0,0,1,0,1,0,2,0,1.0,1,1,22,42,3,0.025,1,1,0,1.0,1,0,0,0,0,1,0,1
0,24.0,136,0,0,0,3,0,1,0,2,2,2,0,1,0,7,0,3.0,1,1,44,1,1,0.1,2,1,0,3.0,1,0,0,0,3,0,0,3
1,2.0,100,0,1,0,6,0,0,0,1,0,1,0,1,0,2,0,3.0,1,1,119,4,2,0.004166666666666667,1,1,0,3.0,1,0,0,0,0,1,0,3
0,9.0,136,0,0,6,0,0,1,0,0,0,0,0,1,150,2,0,5.0,1,1,39,13,4,0.037500000000000006,1,1,0,5.0,0,0,0,1,0,0,0,3
0,5.0,136,0,1,1,6,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1,74,11,4,0.020833333333333336,1,1,0,4.0,1,0,0,1,0,0,0,4
1,0.0,100,78,2,1,2,5,1,0,1,1,1,0,5,0,2,0,11.0,1,1,115,5,1,0.0,1,1,0,11.0,1,1,1,0,0,1,0,3
1,2.0,100,0,2,0,6,0,1,0,1,1,1,0,3,0,2,0,1.0,0,1,14,2,1,0.008333333333333333,1,1,0,1.0,1,0,1,0,0,1,0,2
0,36.0,38,0,0,4,0,0,0,1,0,2,0,0,1,200,12,0,3.0,1,1,44,2,3,0.07500000000000001,2,1,0,3.0,0,0,0,0,1,0,0,1
0,2.0,136,0,1,0,0,0,2,0,0,0,1,0,2,0,2,1,3.0,1,1,144,1,3,0.0125,1,1,1,5.0,1,0,1,0,0,1,0,4
0,2.0,136,0,0,0,1,0,1,0,1,1,1,0,1,0,12,0,4.0,1,1,13,2,1,0.008333333333333333,1,1,0,4.0,1,0,0,0,0,1,0,3
0,10.0,136,0,1,1,6,0,0,0,0,0,2,0,1,0,2,0,5.0,1,1,11,1,3,0.020833333333333336,1,1,0,5.0,1,0,0,0,1,0,0,2
0,3.0,136,0,1,0,6,0,1,0,0,0,1,0,3,0,12,0,1.0,1,1,355,1,3,0.0125,1,1,0,1.0,1,0,1,0,0,1,0,3
0,1.0,136,107,2,0,1,5,1,1,1,0,1,0,5,0,2,1,6.0,1,1,95,13,2,0.004166666666666667,1,1,1,8.0,1,1,1,0,0,1,0,4
1,12.0,100,0,1,0,1,2,0,1,2,2,2,0,1,0,12,0,2.0,1,1,18,6,1,0.025,1,1,0,2.0,1,0,0,0,3,0,0,4
0,3.0,136,107,2,0,6,0,0,0,1,1,1,0,2,0,2,0,3.0,1,1,91,1,1,0.00625,1,1,0,3.0,1,1,1,0,0,1,0,4
0,8.0,136,0,1,1,0,0,1,0,0,0,0,0,1,0,12,0,9.0,1,1,37,9,4,0.03333333333333333,1,1,0,9.0,1,0,0,1,0,0,0,3
0,2.0,136,107,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1.0,1,1,2,180,3,0.008333333333333333,1,1,0,1.0,1,1,0,0,0,1,0,3
0,36.0,8,107,0,2,0,0,1,1,0,0,0,0,1,0,2,0,2.0,1,1,52,262,4,0.15000000000000002,2,1,0,2.0,1,1,0,1,0,0,0,3
0,24.0,136,0,1,6,0,0,2,0,2,2,0,1,1,0,3,0,2.0,1,1,48,1,1,0.15000000000000002,2,1,0,2.0,1,0,0,0,2,0,0,4
0,4.0,136,0,1,1,6,0,1,0,1,0,0,0,1,150,2,4,6.0,1,1,23,13,3,0.016666666666666666,1,1,1,14.0,0,0,0,0,0,1,0,2
0,49.0,8,0,0,2,3,0,2,1,0,0,1,0,1,0,3,0,2.0,1,1,65,1,3,0.30625,2,1,0,2.0,1,0,0,0,0,0,0,3
1,3.0,99,0,0,1,4,5,0,1,1,1,0,0,1,160,2,0,8.0,1,1,45,3,2,0.00625,1,1,0,8.0,0,0,0,0,0,1,0,1
1,1.0,100,0,2,1,2,2,1,0,1,1,1,0,7,0,12,0,5.0,1,1,7,1,1,0.004166666666666667,1,1,0,5.0,1,0,1,0,0,1,0,3
1,7.0,99,90,1,0,6,0,1,1,2,2,1,0,2,0,2,0,4.0,1,1,13,1,1,0.02916666666666667,1,1,0,4.0,1,1,1,0,2,0,0,4
1,12.0,100,0,1,0,5,5,0,0,0,0,1,0,1,0,2,0,3.0,1,1,56,3,3,0.025,1,1,0,3.0,1,0,0,0,0,0,0,4
1,3.0,100,0,1,0,3,5,1,0,1,1,2,0,2,0,2,0,4.0,1,1,17,2,1,0.0125,1,1,0,4.0,1,0,1,0,1,1,0,4
1,72.0,100,0,1,2,3,5,0,0,1,1,0,0,1,0,2,0,2.0,1,1,202,1,2,0.15000000000000002,2,1,0,2.0,1,0,0,0,0,0,0,2
0,1.0,136,0,1,0,0,0,1,0,2,2,1,0,1,0,2,0,1.0,1,1,21,4,1,0.004166666666666667,1,1,0,1.0,1,0,0,0,2,1,0,3
1,2.0,122,0,0,1,4,5,1,0,1,0,1,0,1,50,2,0,2.0,1,1,118,61,2,0.008333333333333333,1,1,0,2.0,0,0,0,0,0,1,0,2
0,2.0,28,107,2,0,2,0,0,0,1,1,1,0,2,0,2,0,6.0,1,1,150,2,1,0.004166666666666667,1,1,0,6.0,1,1,1,0,0,1,0,1
1,2.0,100,0,0,0,6,0,1,0,1,0,1,0,1,0,2,0,16.0,1,1,113,33,2,0.008333333333333333,1,1,0,16.0,1,0,0,0,0,1,0,2
0,5.0,136,0,0,1,6,0,1,0,1,0,0,0,4,50,12,0,4.0,1,1,175,2,3,0.020833333333333336,1,1,0,4.0,0,0,1,0,0,0,0,4
1,6.0,100,0,1,5,6,0,1,0,1,1,1,0,1,20,10,0,1.0,1,1,43,13,1,0.025,1,1,0,1.0,0,0,0,0,0,0,0,1
0,24.0,136,0,0,1,5,5,1,0,0,0,0,0,1,0,12,0,1.0,1,1,208,18,4,0.1,2,1,0,1.0,1,0,0,1,0,0,0,2
1,3.0,100,0,2,0,1,3,1,0,0,0,1,0,3,0,2,0,16.0,1,1,258,10,3,0.0125,1,1,0,16.0,1,0,1,0,0,1,0,2
1,2.0,98,0,2,2,4,4,1,2,1,1,1,0,11,30,2,0,6.0,0,1,58,1,1,0.008333333333333333,1,1,0,6.0,0,0,1,0,0,1,0,4
0,1.0,136,0,0,0,1,2,1,1,1,1,1,0,3,0,2,0,4.0,0,1,64,2,1,0.004166666666666667,1,1,0,4.0,1,0,1,0,0,1,0,1
1,9.0,99,77,2,0,3,5,1,1,1,2,2,0,2,0,4,0,3.0,1,1,6,1,1,0.037500000000000006,1,1,0,3.0,1,1,1,0,2,0,0,4
0,3.0,21,0,1,0,0,0,2,0,0,0,2,0,1,0,2,0,0.0,1,1,190,1,3,0.018750000000000003,1,0,0,0.0,1,0,0,0,1,1,0,1
0,24.0,40,0,0,4,0,0,1,0,1,0,0,0,1,100,2,0,2.0,1,1,8,1,3,0.1,2,1,0,2.0,0,0,0,0,0,0,0,1
0,1.0,28,107,2,0,2,0,1,0,0,0,1,0,2,0,2,0,13.0,1,1,192,11,3,0.004166666666666667,1,1,0,13.0,1,1,1,0,0,1,0,2
0,2.0,136,0,1,0,6,0,1,1,0,0,1,0,3,0,2,0,4.0,1,1,65,1,3,0.008333333333333333,1,1,0,4.0,1,0,1,0,0,1,0,4
0,84.0,163,0,1,1,0,0,2,1,0,0,0,1,1,0,2,0,1.0,1,1,117,1,3,0.525,2,1,0,1.0,1,0,0,0,0,0,0,4
0,12.0,136,0,0,1,0,0,1,0,1,0,1,0,1,250,12,0,1.0,1,1,67,16,2,0.05,1,1,0,1.0,0,0,0,0,0,0,0,4
0,1.0,136,0,2,0,1,3,1,1,1,1,1,0,8,0,12,0,14.0,1,1,118,1,1,0.004166666666666667,1,1,0,14.0,1,0,1,0,0,1,0,4
1,2.0,100,0,1,0,0,0,0,0,1,0,1,1,1,0,12,0,0.0,1,1,29,1,1,0.004166666666666667,1,0,0,0.0,1,0,0,0,0,1,0,1
0,12.0,136,0,0,4,0,0,1,0,0,0,0,0,1,0,2,0,1.0,1,1,136,3,4,0.05,1,1,0,1.0,1,0,0,1,0,0,0,4
0,4.0,136,0,0,1,0,0,2,1,0,0,1,0,1,0,2,0,1.0,1,1,83,14,3,0.025,1,1,0,1.0,1,0,0,0,0,1,0,2
0,6.0,136,0,1,1,0,0,1,0,0,0,1,0,1,0,2,0,1.0,1,1,44,11,3,0.025,1,1,0,1.0,1,0,0,0,0,0,0,4
0,0.0,136,0,2,0,1,0,1,0,1,1,1,0,6,0,2,0,11.0,1,1,158,1,1,0.0,1,1,0,11.0,1,0,1,0,0,1,0,2
0,2.0,62,107,1,6,0,0,1,0,0,0,1,0,5,0,2,0,3.0,1,1,106,8,3,0.008333333333333333,1,1,0,3.0,1,1,1,0,0,1,0,4
0,3.0,136,0,1,0,1,5,1,0,0,0,1,0,1,0,12,0,2.0,1,1,9,179,3,0.0125,1,1,0,2.0,1,0,0,0,0,1,0,2
1,3.0,99,0,0,3,0,0,2,1,0,0,1,0,1,150,2,0,3.0,1,1,69,47,3,0.018750000000000003,1,1,0,3.0,0,0,0,0,0,1,0,2
0,6.0,57,30,0,0,1,0,0,2,2,0,1,0,1,300,12,0,6.0,1,1,72,179,2,0.0125,1,1,0,6.0,0,1,0,0,1,0,0,3
0,8.0,136,0,1,4,0,0,1,0,1,1,1,0,1,20,3,0,1.0,1,1,25,68,1,0.03333333333333333,1,1,0,1.0,0,0,0,0,0,0,0,4
1,29.0,88,92,0,3,4,0,1,1,0,0,1,0,1,70,2,0,3.0,1,1,138,1,3,0.12083333333333333,2,1,0,3.0,0,1,0,0,0,0,0,0
1,12.0,100,0,0,1,5,5,1,0,1,0,0,0,1,0,12,0,5.0,1,1,105,1,3,0.05,1,1,0,5.0,1,0,0,0,0,0,0,2
0,3.0,136,0,0,0,1,5,1,0,1,0,1,0,1,0,7,0,6.0,1,1,53,2,2,0.0125,1,1,0,6.0,1,0,0,0,0,1,0,2
0,2.0,136,107,0,1,3,3,0,0,0,0,1,0,1,0,4,0,2.0,1,1,7,9,3,0.004166666666666667,1,1,0,2.0,1,1,0,0,0,1,0,3
0,9.0,5,0,0,0,0,0,2,0,0,0,0,0,1,300,12,0,1.0,1,1,9,1,4,0.05625,1,1,0,1.0,0,0,0,1,0,0,0,1
0,18.0,136,107,1,0,1,2,2,0,0,0,0,0,4,0,3,0,3.0,1,1,114,1,4,0.1125,1,1,0,3.0,1,1,1,1,0,0,0,4
1,12.0,122,85,0,0,2,5,1,1,2,0,1,0,1,100,2,0,4.0,1,1,108,5,2,0.05,1,1,0,4.0,0,1,0,0,1,0,0,3
1,24.0,100,0,1,5,6,0,0,0,0,0,0,0,1,100,3,0,2.0,1,1,22,76,4,0.05,2,1,0,2.0,0,0,0,1,0,0,0,2
0,5.0,5,107,1,0,1,0,1,0,0,0,0,0,1,0,2,0,4.0,1,1,20,377,4,0.020833333333333336,1,1,0,4.0,1,1,0,1,0,0,0,3
0,3.0,136,107,2,0,1,0,2,0,2,2,2,0,3,0,2,0,12.0,0,1,78,3,1,0.018750000000000003,1,1,0,12.0,1,1,1,0,3,1,0,3
0,3.0,136,0,1,1,6,0,1,1,0,0,1,0,1,0,2,0,2.0,1,1,58,111,3,0.0125,1,1,0,2.0,1,0,0,0,0,1,0,1
0,18.0,34,51,1,4,0,0,0,1,2,0,2,0,1,100,2,0,4.0,1,1,210,17,2,0.037500000000000006,1,1,0,4.0,0,1,0,0,2,0,0,3
1,2.0,100,0,0,2,0,0,1,0,1,0,1,0,1,0,2,1,7.0,1,1,69,1,2,0.008333333333333333,1,1,1,9.0,1,0,0,0,0,1,0,1
0,2.0,136,0,1,1,6,0,1,0,0,0,0,0,1,50,3,0,9.0,1,1,40,76,4,0.008333333333333333,1,1,0,9.0,0,0,0,1,0,1,0,4
0,42.0,57,0,0,0,5,5,0,2,2,2,1,1,1,100,12,0,2.0,1,1,42,1,0,0.08750000000000001,2,1,0,2.0,0,0,0,0,2,0,0,4
